method,prompt0,prompt1,prompt2,prompt3,prompt4,prompt5,prompt6,prompt7,prompt8,prompt9,prompt10,prompt11,prompt12,prompt13,prompt14,prompt15,prompt16,prompt17,prompt18,prompt19,prompt20,prompt21,prompt22,prompt23,prompt24,mean
clean,0.9511576414108276,0.6850172221660614,0.6836377833038568,0.9242262125015259,0.8376146852970123,0.9174918889999389,0.8834829509258271,0.9602412164211274,0.9614710092544556,0.7666598379611969,0.9171758174896241,0.9753351390361786,0.5262914428021759,0.8181715071201324,0.9125535249710083,0.9244682908058166,0.8545407056808472,0.9171997666358948,0.9460665106773376,0.97558953166008,0.9634471416473389,0.9537090182304382,0.9774714231491088,0.9197917640209198,0.8839173898100853,0.8814691768791526
/root/cv/FaceLock/celeba_hq_multi/protected_edited/eps0,0.8591832935810089,0.5732522215694189,0.549985982850194,0.8478283703327179,0.7529219150543213,0.8316314697265625,0.811217337846756,0.8598407745361328,0.8611341953277588,0.5820739433169365,0.8612183451652526,0.8624226748943329,0.30199261046946047,0.7442240655422211,0.8603706777095794,0.8012717485427856,0.6536657810211182,0.8332940995693207,0.8140249788761139,0.8687674760818481,0.8736901223659516,0.8535931587219239,0.8735844671726227,0.42970566973090174,0.7497420530766249,0.7564254973232746
