method,prompt0,prompt1,prompt2,prompt3,prompt4,prompt5,prompt6,prompt7,prompt8,prompt9,prompt10,prompt11,prompt12,prompt13,prompt14,prompt15,prompt16,prompt17,prompt18,prompt19,prompt20,prompt21,prompt22,prompt23,prompt24,mean
clean,0.835402250289917,0.6279160380363464,0.9327954649925232,0.8590589165687561,0.8405632972717285,0.9323020577430725,0.7414124011993408,0.9215347170829773,0.9804764986038208,0.7541799545288086,0.6976556181907654,0.9484284520149231,0.6855002641677856,0.8686563372612,0.9119372367858887,0.8677070736885071,0.7226299047470093,0.9825929403305054,0.9223223924636841,0.9463323354721069,0.7988191843032837,0.9484128952026367,0.9704924821853638,0.6001055836677551,0.9699121117591858,0.8506858563423156
/root/cv/FaceLock/celeba_hq_multi/protected_edited/eps0,0.8741892576217651,0.4540545344352722,0.5867903828620911,0.8847142457962036,0.8523833751678467,0.952027440071106,0.6914867758750916,0.7152299880981445,0.9462548494338989,0.6380196809768677,0.7740323543548584,0.9068732261657715,0.3187071979045868,0.8139669299125671,0.9491870403289795,0.6359972953796387,0.6353191137313843,0.9359803199768066,0.852891743183136,0.9407987594604492,0.9102813005447388,0.7330458164215088,0.9195045828819275,0.3360418379306793,0.9433562755584717,0.7680453729629516
