method,prompt0,prompt1,prompt2,prompt3,prompt4,prompt5,prompt6,prompt7,prompt8,prompt9,prompt10,prompt11,prompt12,prompt13,prompt14,prompt15,prompt16,prompt17,prompt18,prompt19,prompt20,prompt21,prompt22,prompt23,prompt24,mean
clean,0.14782783389091492,0.1555800437927246,0.1786133497953415,0.1989426612854004,0.17636558413505554,0.13627363741397858,0.15589042007923126,0.18151822686195374,0.07269846647977829,0.17203164100646973,0.07172559201717377,0.12423460930585861,0.11399538815021515,0.20662015676498413,0.05712303891777992,0.2166103720664978,0.11637237668037415,0.0942697674036026,0.03269690275192261,0.11135787516832352,0.1339397132396698,0.045927826315164566,0.11156949400901794,0.16867785155773163,0.1587604582309723,0.13358493149280548
/root/cv/FaceLock/celeba_hq_multi/protected_edited/eps0,0.10822397470474243,0.16441521048545837,0.12073946744203568,0.2206813246011734,0.18357497453689575,0.1162671148777008,0.13740421831607819,0.17826612293720245,0.05832931771874428,0.1742410659790039,0.10276037454605103,0.09737575799226761,0.10628756135702133,0.18839618563652039,0.117521271109581,0.17267289757728577,0.10743453353643417,0.09812505543231964,0.13821369409561157,0.117372065782547,0.10118724405765533,0.055700503289699554,0.13416044414043427,0.14018750190734863,0.09072715044021606,0.12921060130000114
