method,prompt0,prompt1,prompt2,prompt3,prompt4,prompt5,prompt6,prompt7,prompt8,prompt9,prompt10,prompt11,prompt12,prompt13,prompt14,prompt15,prompt16,prompt17,prompt18,prompt19,prompt20,prompt21,prompt22,prompt23,prompt24,mean
/root/cv/cv_facelock/celeba_hq_multi/protected_edited/eps0,0.7824795246124268,0.871852457523346,0.7738447189331055,0.8004812598228455,0.8192388415336609,0.7914549708366394,0.782924234867096,0.8215413093566895,0.8308119773864746,0.8305017948150635,0.6878922581672668,0.7565519213676453,0.7020018100738525,0.793344259262085,0.7559311389923096,0.7807576060295105,0.8140311241149902,0.8107292056083679,0.6830529570579529,0.785905659198761,0.6364443898200989,0.5882089138031006,0.7602798342704773,0.20548872649669647,0.8233386874198914,0.7475635832548142
