method,prompt0,prompt1,prompt2,prompt3,prompt4,prompt5,prompt6,prompt7,prompt8,prompt9,prompt10,prompt11,prompt12,prompt13,prompt14,prompt15,prompt16,prompt17,prompt18,prompt19,prompt20,prompt21,prompt22,prompt23,prompt24,mean
clean,0.835402250289917,0.6279160380363464,0.9327954649925232,0.8590589165687561,0.8405632972717285,0.9323020577430725,0.7414124011993408,0.9215347170829773,0.9804764986038208,0.7541799545288086,0.6976556181907654,0.9484284520149231,0.6855002641677856,0.8686563372612,0.9119372367858887,0.8677070736885071,0.7226299047470093,0.9825929403305054,0.9223223924636841,0.9463323354721069,0.7988191843032837,0.9484128952026367,0.9704924821853638,0.6001055836677551,0.9699121117591858,0.8506858563423156
/root/cv/cv_facelock/celeba_hq_multi/protected_edited/eps0,0.8495217561721802,0.5851508378982544,0.8639882802963257,0.8919184803962708,0.8213081359863281,0.9478146433830261,0.7360345125198364,0.9164211750030518,0.9503260850906372,0.6955722570419312,0.6492476463317871,0.9391564726829529,0.43453291058540344,0.8297426700592041,0.9524273872375488,0.8266669511795044,0.7589734792709351,0.943040132522583,0.896247386932373,0.945885419845581,0.9061657190322876,0.8147120475769043,0.9213839769363403,0.36192604899406433,0.9389915466308594,0.8150862383842469
