method,prompt0,prompt1,prompt2,prompt3,prompt4,prompt5,prompt6,prompt7,prompt8,prompt9,prompt10,prompt11,prompt12,prompt13,prompt14,prompt15,prompt16,prompt17,prompt18,prompt19,prompt20,prompt21,prompt22,prompt23,prompt24,mean
clean,0.9339249134063721,0.6705915331840515,0.9742676615715027,0.9526220560073853,0.8984813094139099,0.958676278591156,0.8652427792549133,0.9804754853248596,0.9783997535705566,0.8461642861366272,0.6164710521697998,0.9815376400947571,0.5585598945617676,0.8281236290931702,0.5878539085388184,0.9376379251480103,0.48375338315963745,0.9840388894081116,0.9695900678634644,0.9773263931274414,0.947090208530426,0.9785923957824707,0.9747065305709839,0.879525899887085,0.9829932451248169,0.8698658847808838
/root/cv/cv_facelock/celeba_hq_multi/protected_edited/eps0,0.9396411180496216,0.7062002420425415,0.9575946927070618,0.966649055480957,0.9038481712341309,0.9669865369796753,0.882155179977417,0.9804409742355347,0.9807232618331909,0.8490660786628723,0.5555694699287415,0.9819025993347168,-0.08510978519916534,0.8686090707778931,0.9783557653427124,0.9427603483200073,0.38955312967300415,0.9799292087554932,0.9479254484176636,0.9775347709655762,0.9721905589103699,0.9342122077941895,0.9687513113021851,0.029736537486314774,0.9804004430770874,0.8222250558435917
