method,prompt0,prompt1,prompt2,prompt3,prompt4,prompt5,prompt6,prompt7,prompt8,prompt9,prompt10,prompt11,prompt12,prompt13,prompt14,prompt15,prompt16,prompt17,prompt18,prompt19,prompt20,prompt21,prompt22,prompt23,prompt24,mean
/root/cv/cv_facelock/celeba_hq_multi/protected_edited/eps0,0.23065468668937683,0.21228806674480438,0.27671825885772705,0.23490528762340546,0.23934637010097504,0.25862377882003784,0.21863645315170288,0.23369291424751282,0.23043783009052277,0.23078300058841705,0.3525475561618805,0.27589520812034607,0.3400939106941223,0.2616138160228729,0.2938148081302643,0.2566596269607544,0.2567673623561859,0.2396773397922516,0.285211980342865,0.25001242756843567,0.36662405729293823,0.5743509531021118,0.2860470414161682,0.6754598617553711,0.22839447855949402,0.29237028300762175
