method,prompt0,prompt1,prompt2,prompt3,prompt4,prompt5,prompt6,prompt7,prompt8,prompt9,prompt10,prompt11,prompt12,prompt13,prompt14,prompt15,prompt16,prompt17,prompt18,prompt19,prompt20,prompt21,prompt22,prompt23,prompt24,mean
/root/cv/cv_facelock/celeba_hq_multi/protected_edited/eps0,0.7319220900535583,0.6969754695892334,0.5680719017982483,0.7609807848930359,0.7796103358268738,0.7457470297813416,0.7451102137565613,0.7818673253059387,0.7971715927124023,0.724311113357544,0.6433135867118835,0.7203410267829895,0.5953245759010315,0.747553288936615,0.7251911759376526,0.6803975105285645,0.7770068049430847,0.770939826965332,0.6319636702537537,0.6175549626350403,0.5886424779891968,0.4747743606567383,0.6194650530815125,0.1967102736234665,0.7776526808738708,0.6759439653158188
