method,prompt0,prompt1,prompt2,prompt3,prompt4,prompt5,prompt6,prompt7,prompt8,prompt9,prompt10,prompt11,prompt12,prompt13,prompt14,prompt15,prompt16,prompt17,prompt18,prompt19,prompt20,prompt21,prompt22,prompt23,prompt24,mean
clean,0.9339249134063721,0.6705915331840515,0.9742676615715027,0.9526220560073853,0.8984813094139099,0.958676278591156,0.8652427792549133,0.9804754853248596,0.9783997535705566,0.8461642861366272,0.6164710521697998,0.9815376400947571,0.5585598945617676,0.8281236290931702,0.5878539085388184,0.9376379251480103,0.48375338315963745,0.9840388894081116,0.9695900678634644,0.9773263931274414,0.947090208530426,0.9785923957824707,0.9747065305709839,0.879525899887085,0.9829932451248169,0.8698658847808838
/root/cv/cv_facelock/celeba_hq_multi/protected_edited/eps0,0.9052795171737671,0.2944428324699402,0.4507557451725006,0.9000319838523865,0.8763281106948853,0.8963838815689087,0.8562556505203247,0.9182782173156738,0.9003229141235352,0.7312160730361938,0.499592125415802,0.9119131565093994,0.07631205767393112,0.7550290822982788,0.9273279905319214,0.6889746189117432,0.6215697526931763,0.9183943271636963,0.7698442935943604,0.8565678596496582,0.9106075763702393,0.8484482765197754,0.8840354681015015,0.034887880086898804,0.9215115308761597,0.7341724368929863
